,x,y,z,rx,ry,rz
5.65,0.553790024072116,0.13903400022063855,0.9672383121687224,2.173154129905792,-1.3825403410044024,2.015291188699043
5.7,0.5631980220419252,0.13351300298870894,0.9527000639743797,2.285950428778226,-1.3565555264183213,1.8888861644480623
5.75,0.5722305355281101,0.12772657581888178,0.9381049197912704,2.3739385157550212,-1.3285802470656243,1.7879199315754806
5.800000000000001,0.5808763217527023,0.12169194712718773,0.9234717677168116,2.443728762315555,-1.299279076415159,1.7057790967539126
5.8500000000000005,0.5891258825263916,0.11542692883402762,0.908819462932604,2.500142871307013,-1.269093720575808,1.6376383469432456
5.9,0.5969714719814111,0.1089497989090648,0.8941667449661179,2.5466095076447965,-1.23832479443052,1.580064834066191
5.95,0.6044070913023374,0.10227918500538147,0.8795321574947059,2.5855656197850325,-1.2071834579973282,1.530616866783585
6.0,0.6114284709921314,0.09543395022184459,0.8649339713121424,2.6187610605547627,-1.1758231824980918,1.4875393008618536
6.050000000000001,0.6180330413283684,0.08843308195796552,0.8503901110239758,2.6474706482850174,-1.144359359638911,1.449551487288597
6.1000000000000005,0.6242198917678413,0.08129558474167023,0.835918085978537,2.6726378865715876,-1.1128815974921529,1.41570355993415
6.15,0.6299897201456011,0.0740403778192103,0.8215349258766792,2.694972071217112,-1.0814615891477775,1.385279334348123
6.2,0.6353447725864868,0.06668619819982069,0.807257121436423,2.715014396443884,-1.0501582580920261,1.3577302057627498
6.25,0.6402887751030918,0.05925150974749094,0.7931005704196831,2.733183511727922,-1.0190211948672714,1.3326295951309188
6.300000000000001,0.6448268578939176,0.051754418810209715,0.7790805292584533,2.749807366297954,-0.9880929989342377,1.3096411063495954
6.3500000000000005,0.6489654733795791,0.044212596774970137,0.7652115704482441,2.765145799574766,-0.9574109044663286,1.2884959366022177
6.4,0.6527123090239242,0.03664320983626122,0.7515075458082352,2.77940680231292,-0.927007928483855,1.2689766152805004
6.45,0.6560761959816669,0.029062856168209583,0.7379815556415148,2.7927583874733113,-0.8969136944374798,1.2509051326916885
6.5,0.6590670145956379,0.021487510597218262,0.7246459237657598,2.80533737266158,-0.8671550314836234,1.2341341569614612
6.550000000000001,0.6616955977361991,0.013932476784061607,0.711512178325562,2.8172559599929046,-0.8377564162933697,1.2185404535263855
6.6000000000000005,0.6639736329340955,0.006412346842774294,0.6985910382428995,2.828606724427664,-0.8087403027382566,1.204019896433403
6.65,0.6659135642074141,-0.001059031750847081,0.6858924051125743,2.8394664377219128,-0.7801273707126747,1.1904836445701665
6.7,0.6675284944248415,-0.00846858217525373,0.6734253603051692,2.849899030458963,-0.7519367159706776,1.1778551806314148
6.75,0.6688320889825448,-0.015804017476702834,0.6611981670014799,2.8599579090041494,-0.7241859965060216,1.1660679962523746
6.800000000000001,0.6698384815022075,-0.023053853304177183,0.6492182768496488,2.8696877846786575,-0.6968915466436787,1.1550637662854968
6.8500000000000005,0.6705621821844736,-0.030207414531996865,0.6374923409093647,2.879126130534051,-0.6700684669739939,1.1447908971075045
6.9,0.671017989376625,-0.037254836170866806,0.6260262245265538,2.8883043512626756,-0.6437306961177215,1.1352033636838204
6.95,0.6712209048370678,-0.04418705899465479,0.6148250257666461,2.8972487302898196,-0.617891068778778,1.1262597715971931
7.0,0.6711860531032707,-0.05099582032918576,0.6038930970247648,2.9059812024577147,-0.5925613634345891,1.1179225958703851
7.050000000000001,0.6709286052952924,-0.05767364046128884,0.593234069426515,2.914519989220141,-0.5677523422041861,1.1101575598879028
7.1000000000000005,0.6704637076148555,-0.06421380513169536,0.5828508796332773,2.922880124739843,-0.5434737848355815,1.1029331262285593
7.15,0.6698064147309509,-0.07061034457477486,0.572745798670474,2.9310738948963087,-0.5197345183063623,1.096220077582061
7.2,0.6689716281777995,-0.07685800956213823,0.5629204624058576,2.9391112063886737,-0.49654244319320634,1.089991170718714
7.25,0.6679740398302957,-0.0829522448964042,0.5533759033169386,2.946999899444665,-0.4739045577075963,1.0842208501248733
7.300000000000001,0.6668280804661552,-0.08888916078669219,0.5441125832016939,2.954746014825366,-0.45182698009508704,1.0788850107042847
7.3500000000000005,0.6655478733732825,-0.09466550251916145,0.5351304265043302,2.962354023631942,-0.4303149699393064,1.0739608010924213
7.4,0.66414719291546,-0.10027861881495054,0.5264288539474627,2.9698270267175984,-0.4093729487879478,1.0694264607944237
7.45,0.6626394279295231,-0.10572642924461419,0.518006816183345,2.9771669291700706,-0.3890045204188191,1.0652611856535568
7.5,0.6610375497926468,-0.11100739104333804,0.5098628271991099,2.9843745942711966,-0.3692124909831931,1.0614450171723786
7.550000000000001,0.6593540849691683,-0.11612046564522803,0.5019949972340738,2.991449980496518,-0.3499988891972016,1.0579587520078741
7.6000000000000005,0.6576010918223548,-0.12106508522837314,0.49440106499061365,2.998392264440967,-0.331364986696549,1.0547838685934239
7.65,0.6557901414574403,-0.1258411195355561,0.4870784289435478,3.005199952010323,-0.31331131862290157,1.0519024683419393
7.7,0.6539323023478623,-0.1304488432088362,0.4800241775760945,3.0118709797743386,-0.2958377044704278,1.0492972292841563
7.75,0.6520381284865842,-0.1348889038500713,0.47323511839303534,3.0184028080150083,-0.27894326918654805,1.0469513703160938
7.800000000000001,0.6501176507983724,-0.13916229099404048,0.4667078055834806,3.0247925067061727,-0.2626264644913223,1.0448486244870345
7.8500000000000005,0.6481803715465285,-0.1432703061564295,0.4604385662263846,3.0310368354157706,-0.24688509035423398,1.0429732199675101
7.9,0.6462352614685155,-0.14721453409567975,0.45442352495163607,3.037132317919868,-0.23171631654513639,1.0413098675061216
7.95,0.6442907593787318,-0.1509968154057932,0.4486586269878773,3.0430753121504113,-0.21711670415715667,1.0398437533229794
8.0,0.6423547739830693,-0.15461922053661167,0.4431396595453161,3.0488620759604985,-0.20308222698364167,1.0385605365026511
8.05,0.6404346876584215,-0.15808402531903085,0.4378622714974273,3.0544888290770347,-0.189608292618243,1.0374463500459972
8.1,0.6385373619606768,-0.16139368805497925,0.4328219913397894,3.059951811517179,-0.17668976313717677,1.0364878048224164
8.15,0.6366691446365699,-0.16455082821588554,0.4280142434171488,3.065247338668974,-0.1643209752152652,1.0356719957350116
8.200000000000001,0.6348358779277816,-0.16755820677867922,0.4234343624213936,3.0703718531754203,-0.1524957595227429,1.0349865094738042
